city,date,pm25,pm10,o3,no2,so2,co,hour,day_of_week,month,is_weekend,season,aqi,dew,temperature,humidity,wind,no,nh3,wind_direction,pressure,feels_like,weather,weather_description
talcher,2020-07-12 00:00:00,148.0,90.0,37.0,21.0,23.0,11.0,0,6,7,1,summer,,,,,,,,,,,,
talcher,2020-08-01 00:00:00,192.0,129.0,12.0,9.0,,13.0,0,5,8,1,summer,,,,,,,,,,,,
talcher,2020-08-02 00:00:00,105.0,46.0,1.0,1.0,,10.0,0,6,8,1,summer,,,,,,,,,,,,
talcher,2020-08-03 00:00:00,74.0,39.0,24.0,1.0,18.0,15.0,0,0,8,0,summer,,,,,,,,,,,,
talcher,2020-08-04 00:00:00,84.0,43.0,52.0,1.0,,16.0,0,1,8,0,summer,,,,,,,,,,,,
talcher,2020-08-05 00:00:00,119.0,63.0,63.0,7.0,7.0,19.0,0,2,8,0,summer,,,,,,,,,,,,
talcher,2020-08-06 00:00:00,141.0,,,,,,0,3,8,0,summer,,,,,,,,,,,,
talcher,2020-08-07 00:00:00,56.0,26.0,13.0,11.0,9.0,12.0,0,4,8,0,summer,,,,,,,,,,,,
talcher,2020-08-08 00:00:00,75.0,70.0,18.0,10.0,17.0,16.0,0,5,8,1,summer,,,,,,,,,,,,
talcher,2020-08-09 00:00:00,82.0,67.0,34.0,,17.0,7.0,0,6,8,1,summer,,,,,,,,,,,,
talcher,2020-08-10 00:00:00,64.0,84.0,18.0,1.0,9.0,6.0,0,0,8,0,summer,,,,,,,,,,,,
talcher,2020-08-11 00:00:00,119.0,78.0,32.0,48.0,17.0,12.0,0,1,8,0,summer,,,,,,,,,,,,
talcher,2020-08-12 00:00:00,143.0,86.0,30.0,22.0,20.0,12.0,0,2,8,0,summer,,,,,,,,,,,,
talcher,2020-09-01 00:00:00,186.0,131.0,11.0,9.0,,15.0,0,1,9,0,monsoon,,,,,,,,,,,,
talcher,2020-09-02 00:00:00,96.0,116.0,11.0,2.0,13.0,15.0,0,2,9,0,monsoon,,,,,,,,,,,,
talcher,2020-09-03 00:00:00,81.0,39.0,25.0,1.0,17.0,12.0,0,3,9,0,monsoon,,,,,,,,,,,,
talcher,2020-09-04 00:00:00,80.0,39.0,14.0,1.0,,19.0,0,4,9,0,monsoon,,,,,,,,,,,,
talcher,2020-09-05 00:00:00,181.0,54.0,35.0,7.0,6.0,13.0,0,5,9,1,monsoon,,,,,,,,,,,,
talcher,2020-09-07 00:00:00,71.0,36.0,13.0,11.0,10.0,11.0,0,0,9,0,monsoon,,,,,,,,,,,,
talcher,2020-09-08 00:00:00,79.0,64.0,16.0,9.0,16.0,11.0,0,1,9,0,monsoon,,,,,,,,,,,,
talcher,2020-09-09 00:00:00,109.0,84.0,18.0,16.0,13.0,4.0,0,2,9,0,monsoon,,,,,,,,,,,,
talcher,2020-09-10 00:00:00,93.0,65.0,18.0,4.0,7.0,8.0,0,3,9,0,monsoon,,,,,,,,,,,,
talcher,2020-09-11 00:00:00,121.0,64.0,30.0,23.0,13.0,13.0,0,4,9,0,monsoon,,,,,,,,,,,,
talcher,2020-09-12 00:00:00,136.0,89.0,29.0,22.0,21.0,14.0,0,5,9,1,monsoon,,,,,,,,,,,,
talcher,2020-10-01 00:00:00,177.0,178.0,19.0,9.0,1.0,17.0,0,3,10,0,monsoon,,,,,,,,,,,,
talcher,2020-10-02 00:00:00,174.0,151.0,26.0,2.0,16.0,18.0,0,4,10,0,monsoon,,,,,,,,,,,,
talcher,2020-10-03 00:00:00,81.0,12.0,18.0,1.0,34.0,9.0,0,5,10,1,monsoon,,,,,,,,,,,,
talcher,2020-10-04 00:00:00,76.0,,,,,,0,6,10,1,monsoon,,,,,,,,,,,,
talcher,2020-10-05 00:00:00,140.0,100.0,50.0,8.0,7.0,16.0,0,0,10,0,monsoon,,,,,,,,,,,,
talcher,2020-10-07 00:00:00,79.0,33.0,10.0,11.0,11.0,11.0,0,2,10,0,monsoon,,,,,,,,,,,,
talcher,2020-10-08 00:00:00,66.0,68.0,14.0,9.0,15.0,15.0,0,3,10,0,monsoon,,,,,,,,,,,,
talcher,2020-10-09 00:00:00,86.0,74.0,23.0,9.0,12.0,3.0,0,4,10,0,monsoon,,,,,,,,,,,,
talcher,2020-10-10 00:00:00,75.0,64.0,22.0,4.0,8.0,15.0,0,5,10,1,monsoon,,,,,,,,,,,,
talcher,2020-10-11 00:00:00,97.0,73.0,30.0,12.0,13.0,13.0,0,6,10,1,monsoon,,,,,,,,,,,,
talcher,2020-10-12 00:00:00,139.0,91.0,36.0,11.0,21.0,14.0,0,0,10,0,monsoon,,,,,,,,,,,,
talcher,2020-11-01 00:00:00,194.0,205.0,22.0,9.0,1.0,18.0,0,6,11,1,monsoon,,,,,,,,,,,,
talcher,2020-11-02 00:00:00,204.0,118.0,24.0,2.0,15.0,16.0,0,0,11,0,monsoon,,,,,,,,,,,,
talcher,2020-11-03 00:00:00,30.0,26.0,9.0,2.0,33.0,11.0,0,1,11,0,monsoon,,,,,,,,,,,,
talcher,2020-11-05 00:00:00,129.0,88.0,29.0,7.0,7.0,12.0,0,3,11,0,monsoon,,,,,,,,,,,,
talcher,2020-11-07 00:00:00,72.0,37.0,14.0,9.0,12.0,12.0,0,5,11,1,monsoon,,,,,,,,,,,,
talcher,2020-11-08 00:00:00,67.0,73.0,13.0,10.0,16.0,16.0,0,6,11,1,monsoon,,,,,,,,,,,,
talcher,2020-11-09 00:00:00,77.0,65.0,15.0,,11.0,2.0,0,0,11,0,monsoon,,,,,,,,,,,,
talcher,2020-11-10 00:00:00,78.0,51.0,20.0,3.0,7.0,11.0,0,1,11,0,monsoon,,,,,,,,,,,,
talcher,2020-11-11 00:00:00,109.0,74.0,21.0,15.0,13.0,13.0,0,2,11,0,monsoon,,,,,,,,,,,,
talcher,2020-11-12 00:00:00,144.0,100.0,27.0,21.0,31.0,18.0,0,3,11,0,monsoon,,,,,,,,,,,,
talcher,2020-12-01 00:00:00,199.0,274.0,18.0,10.0,1.0,20.0,0,1,12,0,winter,,,,,,,,,,,,
talcher,2020-12-02 00:00:00,178.0,146.0,20.0,3.0,13.0,15.0,0,2,12,0,winter,,,,,,,,,,,,
talcher,2020-12-03 00:00:00,58.0,22.0,21.0,5.0,35.0,11.0,0,3,12,0,winter,,,,,,,,,,,,
talcher,2020-12-05 00:00:00,112.0,71.0,33.0,8.0,7.0,11.0,0,5,12,1,winter,,,,,,,,,,,,
talcher,2020-12-07 00:00:00,81.0,41.0,10.0,10.0,13.0,12.0,0,0,12,0,winter,,,,,,,,,,,,
talcher,2020-12-08 00:00:00,75.0,68.0,14.0,9.0,16.0,15.0,0,1,12,0,winter,,,,,,,,,,,,
talcher,2020-12-09 00:00:00,63.0,63.0,17.0,11.0,7.0,2.0,0,2,12,0,winter,,,,,,,,,,,,
talcher,2020-12-10 00:00:00,71.0,51.0,16.0,2.0,6.0,9.0,0,3,12,0,winter,,,,,,,,,,,,
talcher,2020-12-11 00:00:00,111.0,75.0,36.0,18.0,14.0,12.0,0,4,12,0,winter,,,,,,,,,,,,
talcher,2020-12-12 00:00:00,153.0,98.0,32.0,15.0,21.0,15.0,0,5,12,1,winter,,,,,,,,,,,,
talcher,2021-01-01 00:00:00,167.0,105.0,16.0,12.0,12.0,10.0,0,4,1,0,winter,,,,,,,,,,,,
talcher,2021-01-02 00:00:00,141.0,101.0,37.0,1.0,9.0,15.0,0,5,1,1,winter,,,,,,,,,,,,
talcher,2021-01-03 00:00:00,130.0,75.0,17.0,,1.0,14.0,0,6,1,1,winter,,,,,,,,,,,,
talcher,2021-01-04 00:00:00,137.0,25.0,19.0,6.0,6.0,10.0,0,0,1,0,winter,,,,,,,,,,,,
talcher,2021-01-05 00:00:00,91.0,52.0,24.0,14.0,13.0,13.0,0,1,1,0,winter,,,,,,,,,,,,
talcher,2021-01-06 00:00:00,88.0,54.0,12.0,15.0,9.0,22.0,0,2,1,0,winter,,,,,,,,,,,,
talcher,2021-01-07 00:00:00,80.0,40.0,9.0,17.0,26.0,16.0,0,3,1,0,winter,,,,,,,,,,,,
talcher,2021-01-08 00:00:00,67.0,59.0,6.0,22.0,5.0,15.0,0,4,1,0,winter,,,,,,,,,,,,
talcher,2021-01-09 00:00:00,37.0,28.0,6.0,5.0,4.0,4.0,0,5,1,1,winter,,,,,,,,,,,,
talcher,2021-01-10 00:00:00,18.0,11.0,3.0,2.0,,2.0,0,6,1,1,winter,,,,,,,,,,,,
talcher,2021-01-11 00:00:00,50.0,22.0,3.0,1.0,3.0,4.0,0,0,1,0,winter,,,,,,,,,,,,
talcher,2021-01-12 00:00:00,69.0,51.0,8.0,7.0,,10.0,0,1,1,0,winter,,,,,,,,,,,,
talcher,2021-02-01 00:00:00,155.0,111.0,20.0,12.0,11.0,13.0,0,0,2,0,winter,,,,,,,,,,,,
talcher,2021-02-02 00:00:00,142.0,97.0,12.0,1.0,9.0,16.0,0,1,2,0,winter,,,,,,,,,,,,
talcher,2021-02-03 00:00:00,140.0,107.0,24.0,,1.0,17.0,0,2,2,0,winter,,,,,,,,,,,,
talcher,2021-02-04 00:00:00,74.0,23.0,14.0,6.0,4.0,8.0,0,3,2,0,winter,,,,,,,,,,,,
talcher,2021-02-05 00:00:00,99.0,78.0,20.0,20.0,12.0,19.0,0,4,2,0,winter,,,,,,,,,,,,
talcher,2021-02-06 00:00:00,92.0,63.0,23.0,17.0,12.0,23.0,0,5,2,1,winter,,,,,,,,,,,,
talcher,2021-02-07 00:00:00,68.0,32.0,8.0,17.0,19.0,15.0,0,6,2,1,winter,,,,,,,,,,,,
talcher,2021-02-08 00:00:00,64.0,51.0,6.0,21.0,5.0,14.0,0,0,2,0,winter,,,,,,,,,,,,
talcher,2021-02-09 00:00:00,49.0,33.0,7.0,5.0,4.0,5.0,0,1,2,0,winter,,,,,,,,,,,,
talcher,2021-02-10 00:00:00,26.0,19.0,6.0,5.0,,5.0,0,2,2,0,winter,,,,,,,,,,,,
talcher,2021-02-11 00:00:00,51.0,36.0,6.0,3.0,11.0,9.0,0,3,2,0,winter,,,,,,,,,,,,
talcher,2021-02-12 00:00:00,95.0,34.0,5.0,4.0,,9.0,0,4,2,0,winter,,,,,,,,,,,,
talcher,2021-03-01 00:00:00,161.0,106.0,18.0,11.0,10.0,10.0,0,0,3,0,spring,,,,,,,,,,,,
talcher,2021-03-02 00:00:00,133.0,98.0,17.0,1.0,9.0,15.0,0,1,3,0,spring,,,,,,,,,,,,
talcher,2021-03-03 00:00:00,148.0,119.0,24.0,5.0,3.0,21.0,0,2,3,0,spring,,,,,,,,,,,,
talcher,2021-03-04 00:00:00,70.0,32.0,17.0,6.0,3.0,10.0,0,3,3,0,spring,,,,,,,,,,,,
talcher,2021-03-05 00:00:00,107.0,42.0,16.0,15.0,10.0,13.0,0,4,3,0,spring,,,,,,,,,,,,
talcher,2021-03-06 00:00:00,97.0,48.0,16.0,14.0,4.0,18.0,0,5,3,1,spring,,,,,,,,,,,,
talcher,2021-03-07 00:00:00,57.0,48.0,8.0,19.0,17.0,16.0,0,6,3,1,spring,,,,,,,,,,,,
talcher,2021-03-08 00:00:00,62.0,72.0,6.0,22.0,7.0,20.0,0,0,3,0,spring,,,,,,,,,,,,
talcher,2021-03-09 00:00:00,65.0,41.0,6.0,5.0,2.0,6.0,0,1,3,0,spring,,,,,,,,,,,,
talcher,2021-03-10 00:00:00,31.0,34.0,7.0,6.0,12.0,11.0,0,2,3,0,spring,,,,,,,,,,,,
talcher,2021-03-11 00:00:00,84.0,31.0,3.0,2.0,4.0,5.0,0,3,3,0,spring,,,,,,,,,,,,
talcher,2021-03-12 00:00:00,55.0,11.0,2.0,2.0,,5.0,0,4,3,0,spring,,,,,,,,,,,,
talcher,2021-04-01 00:00:00,157.0,110.0,19.0,13.0,10.0,11.0,0,3,4,0,spring,,,,,,,,,,,,
talcher,2021-04-02 00:00:00,137.0,103.0,20.0,1.0,8.0,14.0,0,4,4,0,spring,,,,,,,,,,,,
talcher,2021-04-03 00:00:00,160.0,109.0,17.0,14.0,2.0,19.0,0,5,4,1,spring,,,,,,,,,,,,
talcher,2021-04-04 00:00:00,74.0,29.0,16.0,6.0,3.0,10.0,0,6,4,1,spring,,,,,,,,,,,,
talcher,2021-04-05 00:00:00,74.0,41.0,15.0,15.0,9.0,12.0,0,0,4,0,spring,,,,,,,,,,,,
talcher,2021-04-06 00:00:00,82.0,36.0,14.0,12.0,2.0,16.0,0,1,4,0,spring,,,,,,,,,,,,
talcher,2021-04-07 00:00:00,85.0,50.0,11.0,21.0,15.0,17.0,0,2,4,0,spring,,,,,,,,,,,,
talcher,2021-04-08 00:00:00,87.0,55.0,5.0,22.0,6.0,19.0,0,3,4,0,spring,,,,,,,,,,,,
talcher,2021-04-09 00:00:00,61.0,28.0,10.0,4.0,1.0,6.0,0,4,4,0,spring,,,,,,,,,,,,
talcher,2021-04-10 00:00:00,66.0,31.0,7.0,9.0,31.0,7.0,0,5,4,1,spring,,,,,,,,,,,,
talcher,2021-04-11 00:00:00,71.0,40.0,7.0,3.0,3.0,8.0,0,6,4,1,spring,,,,,,,,,,,,
talcher,2021-04-12 00:00:00,27.0,8.0,2.0,1.0,,3.0,0,0,4,0,spring,,,,,,,,,,,,
talcher,2021-05-01 00:00:00,161.0,110.0,16.0,11.0,14.0,13.0,0,5,5,1,spring,,,,,,,,,,,,
talcher,2021-05-02 00:00:00,147.0,113.0,20.0,1.0,9.0,22.0,0,6,5,1,spring,,,,,,,,,,,,
talcher,2021-05-03 00:00:00,152.0,,22.0,18.0,2.0,25.0,0,0,5,0,spring,,,,,,,,,,,,
talcher,2021-05-04 00:00:00,79.0,24.0,16.0,6.0,5.0,9.0,0,1,5,0,spring,,,,,,,,,,,,
talcher,2021-05-05 00:00:00,83.0,32.0,15.0,14.0,9.0,12.0,0,2,5,0,spring,,,,,,,,,,,,
talcher,2021-05-06 00:00:00,71.0,44.0,16.0,14.0,2.0,17.0,0,3,5,0,spring,,,,,,,,,,,,
talcher,2021-05-07 00:00:00,85.0,58.0,9.0,20.0,12.0,17.0,0,4,5,0,spring,,,,,,,,,,,,
talcher,2021-05-08 00:00:00,59.0,53.0,6.0,22.0,5.0,18.0,0,5,5,1,spring,,,,,,,,,,,,
talcher,2021-05-09 00:00:00,54.0,28.0,7.0,5.0,4.0,13.0,0,6,5,1,spring,,,,,,,,,,,,
talcher,2021-05-10 00:00:00,58.0,15.0,5.0,3.0,2.0,2.0,0,0,5,0,spring,,,,,,,,,,,,
talcher,2021-05-11 00:00:00,74.0,43.0,2.0,4.0,3.0,9.0,0,1,5,0,spring,,,,,,,,,,,,
talcher,2021-05-12 00:00:00,28.0,10.0,1.0,1.0,,4.0,0,2,5,0,spring,,,,,,,,,,,,
talcher,2021-06-01 00:00:00,153.0,117.0,22.0,18.0,29.0,22.0,0,1,6,0,summer,,,,,,,,,,,,
talcher,2021-06-02 00:00:00,154.0,80.0,19.0,1.0,8.0,13.0,0,2,6,0,summer,,,,,,,,,,,,
talcher,2021-06-03 00:00:00,146.0,112.0,23.0,28.0,2.0,28.0,0,3,6,0,summer,,,,,,,,,,,,
talcher,2021-06-04 00:00:00,70.0,33.0,16.0,6.0,6.0,8.0,0,4,6,0,summer,,,,,,,,,,,,
talcher,2021-06-05 00:00:00,73.0,41.0,15.0,12.0,8.0,13.0,0,5,6,1,summer,,,,,,,,,,,,
talcher,2021-06-06 00:00:00,79.0,37.0,11.0,14.0,2.0,16.0,0,6,6,1,summer,,,,,,,,,,,,
talcher,2021-06-07 00:00:00,81.0,43.0,9.0,19.0,11.0,18.0,0,0,6,0,summer,,,,,,,,,,,,
talcher,2021-06-08 00:00:00,76.0,49.0,6.0,21.0,5.0,16.0,0,1,6,0,summer,,,,,,,,,,,,
talcher,2021-06-09 00:00:00,72.0,9.0,9.0,5.0,,4.0,0,2,6,0,summer,,,,,,,,,,,,
talcher,2021-06-10 00:00:00,26.0,40.0,15.0,10.0,5.0,10.0,0,3,6,0,summer,,,,,,,,,,,,
talcher,2021-06-11 00:00:00,86.0,33.0,3.0,2.0,2.0,6.0,0,4,6,0,summer,,,,,,,,,,,,
talcher,2021-06-12 00:00:00,32.0,18.0,2.0,2.0,,6.0,0,5,6,1,summer,,,,,,,,,,,,
talcher,2021-07-01 00:00:00,143.0,90.0,31.0,11.0,15.0,17.0,0,3,7,0,summer,,,,,,,,,,,,
talcher,2021-07-02 00:00:00,127.0,88.0,16.0,1.0,9.0,13.0,0,4,7,0,summer,,,,,,,,,,,,
talcher,2021-07-03 00:00:00,180.0,73.0,11.0,32.0,1.0,17.0,0,5,7,1,summer,,,,,,,,,,,,
talcher,2021-07-04 00:00:00,80.0,65.0,17.0,31.0,21.0,9.0,0,6,7,1,summer,,,,,,,,,,,,
talcher,2021-07-05 00:00:00,90.0,38.0,18.0,14.0,12.0,15.0,0,0,7,0,summer,,,,,,,,,,,,
talcher,2021-07-06 00:00:00,77.0,42.0,16.0,16.0,3.0,17.0,0,1,7,0,summer,,,,,,,,,,,,
talcher,2021-07-07 00:00:00,93.0,35.0,8.0,18.0,11.0,20.0,0,2,7,0,summer,,,,,,,,,,,,
talcher,2021-07-08 00:00:00,55.0,46.0,6.0,20.0,5.0,14.0,0,3,7,0,summer,,,,,,,,,,,,
talcher,2021-07-09 00:00:00,21.0,22.0,11.0,7.0,,5.0,0,4,7,0,summer,,,,,,,,,,,,
talcher,2021-07-10 00:00:00,72.0,25.0,2.0,2.0,7.0,4.0,0,5,7,1,summer,,,,,,,,,,,,
talcher,2021-07-11 00:00:00,65.0,70.0,15.0,8.0,6.0,18.0,0,6,7,1,summer,,,,,,,,,,,,
talcher,2021-07-12 00:00:00,49.0,27.0,4.0,3.0,,6.0,0,0,7,0,summer,,,,,,,,,,,,
talcher,2021-08-01 00:00:00,136.0,93.0,32.0,13.0,21.0,15.0,0,6,8,1,summer,,,,,,,,,,,,
talcher,2021-08-02 00:00:00,136.0,114.0,20.0,1.0,9.0,17.0,0,0,8,0,summer,,,,,,,,,,,,
talcher,2021-08-03 00:00:00,140.0,53.0,14.0,18.0,6.0,11.0,0,1,8,0,summer,,,,,,,,,,,,
talcher,2021-08-04 00:00:00,126.0,85.0,21.0,6.0,28.0,12.0,0,2,8,0,summer,,,,,,,,,,,,
talcher,2021-08-05 00:00:00,94.0,38.0,17.0,13.0,8.0,13.0,0,3,8,0,summer,,,,,,,,,,,,
talcher,2021-08-06 00:00:00,96.0,35.0,11.0,18.0,4.0,22.0,0,4,8,0,summer,,,,,,,,,,,,
talcher,2021-08-07 00:00:00,76.0,45.0,7.0,20.0,17.0,16.0,0,5,8,1,summer,,,,,,,,,,,,
talcher,2021-08-08 00:00:00,69.0,43.0,6.0,20.0,10.0,14.0,0,6,8,1,summer,,,,,,,,,,,,
talcher,2021-08-09 00:00:00,46.0,37.0,6.0,8.0,1.0,11.0,0,0,8,0,summer,,,,,,,,,,,,
talcher,2021-08-10 00:00:00,52.0,44.0,7.0,5.0,7.0,11.0,0,1,8,0,summer,,,,,,,,,,,,
talcher,2021-08-11 00:00:00,120.0,37.0,3.0,2.0,2.0,6.0,0,2,8,0,summer,,,,,,,,,,,,
talcher,2021-08-12 00:00:00,38.0,13.0,1.0,2.0,,5.0,0,3,8,0,summer,,,,,,,,,,,,
talcher,2021-09-01 00:00:00,140.0,118.0,16.0,13.0,11.0,20.0,0,2,9,0,monsoon,,,,,,,,,,,,
talcher,2021-09-02 00:00:00,153.0,126.0,14.0,1.0,8.0,18.0,0,3,9,0,monsoon,,,,,,,,,,,,
talcher,2021-09-03 00:00:00,114.0,54.0,17.0,,14.0,14.0,0,4,9,0,monsoon,,,,,,,,,,,,
talcher,2021-09-04 00:00:00,169.0,84.0,19.0,6.0,25.0,11.0,0,5,9,1,monsoon,,,,,,,,,,,,
talcher,2021-09-05 00:00:00,,34.0,17.0,13.0,6.0,14.0,0,6,9,1,monsoon,,,,,,,,,,,,
talcher,2021-09-06 00:00:00,87.0,42.0,13.0,18.0,2.0,19.0,0,0,9,0,monsoon,,,,,,,,,,,,
talcher,2021-09-07 00:00:00,64.0,37.0,11.0,21.0,15.0,12.0,0,1,9,0,monsoon,,,,,,,,,,,,
talcher,2021-09-08 00:00:00,84.0,51.0,7.0,21.0,16.0,15.0,0,2,9,0,monsoon,,,,,,,,,,,,
talcher,2021-09-09 00:00:00,87.0,37.0,13.0,9.0,3.0,15.0,0,3,9,0,monsoon,,,,,,,,,,,,
talcher,2021-09-10 00:00:00,68.0,28.0,5.0,1.0,1.0,5.0,0,4,9,0,monsoon,,,,,,,,,,,,
talcher,2021-09-11 00:00:00,71.0,30.0,2.0,3.0,2.0,6.0,0,5,9,1,monsoon,,,,,,,,,,,,
talcher,2021-09-12 00:00:00,37.0,33.0,5.0,4.0,15.0,11.0,0,6,9,1,monsoon,,,,,,,,,,,,
talcher,2021-10-01 00:00:00,139.0,103.0,18.0,16.0,23.0,26.0,0,4,10,0,monsoon,,,,,,,,,,,,
talcher,2021-10-02 00:00:00,154.0,110.0,14.0,1.0,8.0,14.0,0,5,10,1,monsoon,,,,,,,,,,,,
talcher,2021-10-03 00:00:00,119.0,40.0,15.0,,10.0,8.0,0,6,10,1,monsoon,,,,,,,,,,,,
talcher,2021-10-04 00:00:00,124.0,110.0,23.0,6.0,20.0,12.0,0,0,10,0,monsoon,,,,,,,,,,,,
talcher,2021-10-05 00:00:00,,38.0,11.0,15.0,7.0,14.0,0,1,10,0,monsoon,,,,,,,,,,,,
talcher,2021-10-06 00:00:00,73.0,49.0,12.0,22.0,4.0,21.0,0,2,10,0,monsoon,,,,,,,,,,,,
talcher,2021-10-07 00:00:00,60.0,22.0,8.0,19.0,11.0,9.0,0,3,10,0,monsoon,,,,,,,,,,,,
talcher,2021-10-08 00:00:00,86.0,50.0,6.0,21.0,10.0,16.0,0,4,10,0,monsoon,,,,,,,,,,,,
talcher,2021-10-09 00:00:00,64.0,34.0,49.0,8.0,1.0,10.0,0,5,10,1,monsoon,,,,,,,,,,,,
talcher,2021-10-10 00:00:00,40.0,23.0,6.0,1.0,1.0,5.0,0,6,10,1,monsoon,,,,,,,,,,,,
talcher,2021-10-11 00:00:00,70.0,26.0,6.0,4.0,4.0,8.0,0,0,10,0,monsoon,,,,,,,,,,,,
talcher,2021-10-12 00:00:00,84.0,25.0,2.0,3.0,2.0,6.0,0,1,10,0,monsoon,,,,,,,,,,,,
talcher,2021-11-01 00:00:00,137.0,88.0,30.0,14.0,17.0,15.0,0,0,11,0,monsoon,,,,,,,,,,,,
talcher,2021-11-02 00:00:00,137.0,72.0,15.0,,1.0,7.0,0,1,11,0,monsoon,,,,,,,,,,,,
talcher,2021-11-03 00:00:00,99.0,35.0,9.0,,6.0,8.0,0,2,11,0,monsoon,,,,,,,,,,,,
talcher,2021-11-04 00:00:00,158.0,182.0,23.0,6.0,25.0,18.0,0,3,11,0,monsoon,,,,,,,,,,,,
talcher,2021-11-05 00:00:00,,64.0,29.0,20.0,12.0,19.0,0,4,11,0,monsoon,,,,,,,,,,,,
talcher,2021-11-06 00:00:00,95.0,45.0,14.0,24.0,5.0,22.0,0,5,11,1,monsoon,,,,,,,,,,,,
talcher,2021-11-07 00:00:00,51.0,17.0,7.0,18.0,9.0,9.0,0,6,11,1,monsoon,,,,,,,,,,,,
talcher,2021-11-08 00:00:00,82.0,45.0,8.0,21.0,7.0,16.0,0,0,11,0,monsoon,,,,,,,,,,,,
talcher,2021-11-09 00:00:00,77.0,27.0,10.0,7.0,2.0,14.0,0,1,11,0,monsoon,,,,,,,,,,,,
talcher,2021-11-10 00:00:00,32.0,26.0,3.0,2.0,,5.0,0,2,11,0,monsoon,,,,,,,,,,,,
talcher,2021-11-11 00:00:00,79.0,15.0,2.0,1.0,1.0,2.0,0,3,11,0,monsoon,,,,,,,,,,,,
talcher,2021-11-12 00:00:00,44.0,22.0,3.0,2.0,1.0,4.0,0,4,11,0,monsoon,,,,,,,,,,,,
talcher,2021-12-01 00:00:00,138.0,76.0,23.0,8.0,9.0,9.0,0,2,12,0,winter,,,,,,,,,,,,
talcher,2021-12-02 00:00:00,117.0,113.0,16.0,,1.0,12.0,0,3,12,0,winter,,,,,,,,,,,,
talcher,2021-12-03 00:00:00,89.0,36.0,15.0,,4.0,9.0,0,4,12,0,winter,,,,,,,,,,,,
talcher,2021-12-04 00:00:00,150.0,77.0,25.0,6.0,20.0,13.0,0,5,12,1,winter,,,,,,,,,,,,
talcher,2021-12-05 00:00:00,,,7.0,13.0,7.0,14.0,0,6,12,1,winter,,,,,,,,,,,,
talcher,2021-12-06 00:00:00,85.0,36.0,9.0,22.0,3.0,22.0,0,0,12,0,winter,,,,,,,,,,,,
talcher,2021-12-07 00:00:00,59.0,15.0,8.0,18.0,9.0,9.0,0,1,12,0,winter,,,,,,,,,,,,
talcher,2021-12-08 00:00:00,78.0,50.0,7.0,23.0,10.0,17.0,0,2,12,0,winter,,,,,,,,,,,,
talcher,2021-12-09 00:00:00,54.0,12.0,11.0,5.0,1.0,8.0,0,3,12,0,winter,,,,,,,,,,,,
talcher,2021-12-10 00:00:00,35.0,28.0,5.0,2.0,,5.0,0,4,12,0,winter,,,,,,,,,,,,
talcher,2021-12-11 00:00:00,22.0,18.0,5.0,3.0,2.0,4.0,0,5,12,1,winter,,,,,,,,,,,,
talcher,2021-12-12 00:00:00,56.0,27.0,2.0,1.0,1.0,5.0,0,6,12,1,winter,,,,,,,,,,,,
talcher,2022-01-01 00:00:00,132.0,22.0,2.0,12.0,,5.0,0,5,1,1,winter,,,,,,,,,,,,
talcher,2022-01-02 00:00:00,134.0,43.0,5.0,16.0,12.0,9.0,0,6,1,1,winter,,,,,,,,,,,,
talcher,2022-01-03 00:00:00,25.0,22.0,1.0,,4.0,4.0,0,0,1,0,winter,,,,,,,,,,,,
talcher,2022-01-04 00:00:00,22.0,32.0,23.0,3.0,16.0,14.0,0,1,1,0,winter,,,,,,,,,,,,
talcher,2022-01-05 00:00:00,16.0,10.0,7.0,1.0,1.0,4.0,0,2,1,0,winter,,,,,,,,,,,,
talcher,2022-01-06 00:00:00,66.0,57.0,24.0,8.0,9.0,26.0,0,3,1,0,winter,,,,,,,,,,,,
talcher,2022-01-07 00:00:00,50.0,19.0,12.0,7.0,3.0,24.0,0,4,1,0,winter,,,,,,,,,,,,
talcher,2022-01-08 00:00:00,76.0,26.0,11.0,21.0,4.0,26.0,0,5,1,1,winter,,,,,,,,,,,,
talcher,2022-01-09 00:00:00,36.0,33.0,7.0,7.0,2.0,25.0,0,6,1,1,winter,,,,,,,,,,,,
talcher,2022-01-10 00:00:00,89.0,49.0,13.0,7.0,,29.0,0,0,1,0,winter,,,,,,,,,,,,
talcher,2022-01-11 00:00:00,142.0,74.0,29.0,5.0,33.0,21.0,0,1,1,0,winter,,,,,,,,,,,,
talcher,2022-01-12 00:00:00,170.0,84.0,32.0,14.0,33.0,20.0,0,2,1,0,winter,,,,,,,,,,,,
talcher,2022-02-01 00:00:00,56.0,29.0,3.0,12.0,,7.0,0,1,2,0,winter,,,,,,,,,,,,
talcher,2022-02-02 00:00:00,85.0,19.0,2.0,14.0,1.0,7.0,0,2,2,0,winter,,,,,,,,,,,,
talcher,2022-02-03 00:00:00,44.0,29.0,8.0,,14.0,9.0,0,3,2,0,winter,,,,,,,,,,,,
talcher,2022-02-04 00:00:00,66.0,39.0,23.0,3.0,10.0,17.0,0,4,2,0,winter,,,,,,,,,,,,
talcher,2022-02-05 00:00:00,22.0,27.0,29.0,3.0,5.0,15.0,0,5,2,1,winter,,,,,,,,,,,,
talcher,2022-02-06 00:00:00,89.0,23.0,20.0,8.0,27.0,18.0,0,6,2,1,winter,,,,,,,,,,,,
